date,CVS
2021-05-02 21:02:46,Available ABINGTON AGAWAM ALLSTON AMHERST ASHLAND ATTLEBORO BEDFORD BELCHERTOWN BELLINGHAM BELMONT BEVERLY BILLERICA BOSTON BOURNE BRAINTREE BRIGHTON BROCKTON BROOKLINE CAMBRIDGE CHATHAM CHELSEA CHESTNUT HILL CHICOPEE COHASSET CONCORD DANVERS DEDHAM DORCHESTER DRACUT EAST BOSTON EAST BRIDGEWATER EAST FALMOUTH EVERETT FALL RIVER FITCHBURG FOXBOROUGH FRAMINGHAM GEORGETOWN GLOUCESTER GRANBY GREENFIELD HADLEY HANOVER HANSON HARWICH HAVERHILL HINGHAM HOLBROOK HOLLISTON HOLYOKE HUDSON HYANNIS IPSWICH KINGSTON LANESBOROUGH LEOMINSTER LEXINGTON LONGMEADOW LOWELL LYNN MALDEN MARBLEHEAD MARLBOROUGH MASHPEE MATTAPAN MEDFIELD MEDFORD METHUEN MIDDLEBOROUGH MIDDLETON MILFORD MILLBURY MILLIS NEEDHAM NEW BEDFORD NEWBURYPORT NEWTON NORTH ANDOVER NORTH ATTLEBOROUGH NORTH DARTMOUTH NORTH EASTON NORTH GRAFTON NORTHAMPTON NORWELL ORLEANS PALMER PEABODY PLAINVILLE PLYMOUTH PROVINCETOWN QUINCY RANDOLPH READING REVERE ROSLINDALE ROWLEY SALEM SALISBURY SANDWICH SAUGUS SEEKONK SHARON SOMERVILLE SOUTH EASTON SOUTH HAMILTON SOUTH WEYMOUTH SOUTH YARMOUTH SOUTHBRIDGE SOUTHWICK SPRINGFIELD STONEHAM STOUGHTON STURBRIDGE SWANSEA TAUNTON WAREHAM WATERTOWN WAYLAND WELLESLEY WEST SPRINGFIELD WESTBOROUGH WESTFIELD WESTFORD WESTPORT WESTWOOD WEYMOUTH WILBRAHAM WINCHESTER WINTHROP WORCESTER WRENTHAM 
2021-05-02 19:47:08,Available ABINGTON AGAWAM ALLSTON AMHERST ARLINGTON ASHLAND ATTLEBORO BEDFORD BELCHERTOWN BELLINGHAM BELMONT BEVERLY BILLERICA BOSTON BOURNE BRAINTREE BRIGHTON BROCKTON BROOKLINE CAMBRIDGE CHATHAM CHELSEA CHESTNUT HILL CHICOPEE COHASSET CONCORD DANVERS DEDHAM DORCHESTER DRACUT EAST BOSTON EAST BRIDGEWATER EAST FALMOUTH EVERETT FALL RIVER FITCHBURG FOXBOROUGH FRAMINGHAM GEORGETOWN GLOUCESTER GRANBY GREENFIELD HADLEY HANOVER HANSON HARWICH HAVERHILL HINGHAM HOLBROOK HOLLISTON HOLYOKE HUDSON HYANNIS IPSWICH KINGSTON LEOMINSTER LEXINGTON LONGMEADOW LOWELL LYNN MALDEN MARBLEHEAD MARLBOROUGH MASHPEE MATTAPAN MEDFIELD MEDFORD METHUEN MIDDLEBOROUGH MIDDLETON MILFORD MILLBURY MILLIS NEEDHAM NEW BEDFORD NEWBURYPORT NEWTON NORTH ANDOVER NORTH ATTLEBOROUGH NORTH DARTMOUTH NORTH EASTON NORTH GRAFTON NORTHAMPTON NORWELL ORLEANS PALMER PEABODY PLAINVILLE PLYMOUTH PROVINCETOWN QUINCY RANDOLPH READING REVERE ROSLINDALE ROWLEY SALEM SALISBURY SANDWICH SAUGUS SEEKONK SHARON SOMERVILLE SOUTH EASTON SOUTH HAMILTON SOUTH WEYMOUTH SOUTH YARMOUTH SOUTHBRIDGE SOUTHWICK SPRINGFIELD STONEHAM STOUGHTON STURBRIDGE SWANSEA TAUNTON WAREHAM WATERTOWN WAYLAND WELLESLEY WEST SPRINGFIELD WESTBOROUGH WESTFIELD WESTFORD WESTPORT WESTWOOD WEYMOUTH WILBRAHAM WILMINGTON WINCHESTER WINTHROP WORCESTER WRENTHAM 
2021-05-02 19:21:07,Available ABINGTON AGAWAM ALLSTON AMHERST ARLINGTON ASHLAND ATTLEBORO BEDFORD BELCHERTOWN BELLINGHAM BELMONT BEVERLY BILLERICA BOSTON BOURNE BRAINTREE BRIGHTON BROCKTON BROOKLINE CAMBRIDGE CHATHAM CHELSEA CHESTNUT HILL CHICOPEE COHASSET CONCORD DANVERS DEDHAM DORCHESTER DRACUT EAST BOSTON EAST BRIDGEWATER EAST FALMOUTH EVERETT FALL RIVER FITCHBURG FOXBOROUGH FRAMINGHAM GEORGETOWN GLOUCESTER GRANBY GREENFIELD HADLEY HANOVER HANSON HARWICH HAVERHILL HINGHAM HOLBROOK HOLLISTON HOLYOKE HUDSON HYANNIS IPSWICH KINGSTON LEOMINSTER LEXINGTON LONGMEADOW LOWELL LYNN MALDEN MARBLEHEAD MARLBOROUGH MASHPEE MATTAPAN MEDFIELD MEDFORD METHUEN MIDDLEBOROUGH MIDDLETON MILFORD MILLBURY MILLIS NEEDHAM NEW BEDFORD NEWBURYPORT NEWTON NORTH ANDOVER NORTH ATTLEBOROUGH NORTH DARTMOUTH NORTH EASTON NORTH GRAFTON NORTHAMPTON NORWELL ORLEANS PALMER PEABODY PLAINVILLE PLYMOUTH PROVINCETOWN QUINCY RANDOLPH READING REVERE ROSLINDALE ROWLEY SALEM SALISBURY SANDWICH SAUGUS SEEKONK SHARON SOMERVILLE SOUTH EASTON SOUTH HAMILTON SOUTH WEYMOUTH SOUTH YARMOUTH SOUTHBRIDGE SOUTHWICK SPRINGFIELD STONEHAM STOUGHTON STURBRIDGE SWANSEA TAUNTON WAREHAM WATERTOWN WAYLAND WELLESLEY WEST SPRINGFIELD WESTBOROUGH WESTFIELD WESTFORD WESTPORT WESTWOOD WEYMOUTH WILBRAHAM WILMINGTON WINCHESTER WINTHROP WORCESTER WRENTHAM 
2021-05-02 18:49:42,Available ABINGTON ACTON AGAWAM ALLSTON AMHERST ARLINGTON ASHLAND ATTLEBORO BEDFORD BELCHERTOWN BELLINGHAM BELMONT BEVERLY BILLERICA BOSTON BOURNE BRAINTREE BRIGHTON BROCKTON BROOKLINE BURLINGTON CAMBRIDGE CHATHAM CHELSEA CHESTNUT HILL CHICOPEE COHASSET CONCORD DANVERS DEDHAM DORCHESTER DRACUT EAST BOSTON EAST BRIDGEWATER EAST FALMOUTH EVERETT FALL RIVER FITCHBURG FOXBOROUGH FRAMINGHAM GEORGETOWN GLOUCESTER GRANBY GREENFIELD HADLEY HANOVER HANSON HARWICH HAVERHILL HINGHAM HOLBROOK HOLLISTON HOLYOKE HUDSON HYANNIS IPSWICH KINGSTON LANESBOROUGH LEOMINSTER LEXINGTON LONGMEADOW LOWELL LYNN MALDEN MARBLEHEAD MARLBOROUGH MASHPEE MATTAPAN MEDFIELD MEDFORD METHUEN MIDDLEBOROUGH MIDDLETON MILFORD MILLBURY MILLIS NEEDHAM NEW BEDFORD NEWBURYPORT NEWTON NORTH ANDOVER NORTH ATTLEBOROUGH NORTH DARTMOUTH NORTH EASTON NORTH GRAFTON NORTHAMPTON NORWELL ORLEANS PALMER PEABODY PLAINVILLE PLYMOUTH PROVINCETOWN QUINCY RANDOLPH READING REVERE ROSLINDALE ROWLEY SALEM SALISBURY SANDWICH SAUGUS SEEKONK SHARON SOMERVILLE SOUTH EASTON SOUTH HAMILTON SOUTH WEYMOUTH SOUTH YARMOUTH SOUTHBRIDGE SOUTHWICK SPRINGFIELD STONEHAM STOUGHTON STURBRIDGE SWANSEA TAUNTON WAREHAM WATERTOWN WAYLAND WELLESLEY WEST SPRINGFIELD WESTBOROUGH WESTFIELD WESTFORD WESTPORT WESTWOOD WEYMOUTH WILBRAHAM WILMINGTON WINCHESTER WINTHROP WORCESTER WRENTHAM 
2021-05-02 18:24:30,Available ABINGTON AGAWAM ALLSTON AMHERST ARLINGTON ASHLAND ATTLEBORO BEDFORD BELCHERTOWN BELLINGHAM BELMONT BEVERLY BILLERICA BOSTON BOURNE BRAINTREE BRIGHTON BROCKTON BROOKLINE BURLINGTON CAMBRIDGE CHATHAM CHELSEA CHESTNUT HILL CHICOPEE COHASSET CONCORD DANVERS DEDHAM DORCHESTER DRACUT EAST BOSTON EAST BRIDGEWATER EAST FALMOUTH EVERETT FALL RIVER FITCHBURG FOXBOROUGH FRAMINGHAM GEORGETOWN GLOUCESTER GRANBY GREENFIELD HADLEY HANOVER HANSON HARWICH HAVERHILL HINGHAM HOLBROOK HOLLISTON HOLYOKE HUDSON HYANNIS IPSWICH KINGSTON LANESBOROUGH LEOMINSTER LEXINGTON LONGMEADOW LOWELL LYNN MALDEN MARBLEHEAD MARLBOROUGH MASHPEE MATTAPAN MEDFIELD MEDFORD METHUEN MIDDLEBOROUGH MIDDLETON MILFORD MILLBURY MILLIS NEEDHAM NEW BEDFORD NEWBURYPORT NEWTON NORTH ANDOVER NORTH ATTLEBOROUGH NORTH DARTMOUTH NORTH EASTON NORTH GRAFTON NORTHAMPTON NORWELL ORLEANS PALMER PEABODY PLAINVILLE PLYMOUTH PROVINCETOWN QUINCY RANDOLPH READING REVERE ROSLINDALE ROWLEY SALEM SALISBURY SANDWICH SAUGUS SEEKONK SHARON SOMERVILLE SOUTH EASTON SOUTH HAMILTON SOUTH WEYMOUTH SOUTH YARMOUTH SOUTHBRIDGE SOUTHWICK SPRINGFIELD STONEHAM STOUGHTON STURBRIDGE SWANSEA TAUNTON WAREHAM WATERTOWN WAYLAND WELLESLEY WEST SPRINGFIELD WESTBOROUGH WESTFIELD WESTFORD WESTPORT WESTWOOD WEYMOUTH WILBRAHAM WINCHESTER WINTHROP WORCESTER WRENTHAM 
2021-05-02 17:54:35,Available ABINGTON ACTON AGAWAM ALLSTON AMHERST ARLINGTON ASHLAND ATTLEBORO BEDFORD BELCHERTOWN BELLINGHAM BELMONT BEVERLY BILLERICA BOSTON BOURNE BRAINTREE BRIGHTON BROCKTON BROOKLINE BURLINGTON CAMBRIDGE CHATHAM CHELSEA CHESTNUT HILL CHICOPEE COHASSET CONCORD DANVERS DEDHAM DORCHESTER DRACUT EAST BOSTON EAST BRIDGEWATER EAST FALMOUTH EVERETT FALL RIVER FITCHBURG FOXBOROUGH FRAMINGHAM GEORGETOWN GLOUCESTER GRANBY GREENFIELD HADLEY HANOVER HANSON HARWICH HAVERHILL HINGHAM HOLBROOK HOLLISTON HOLYOKE HUDSON HYANNIS IPSWICH KINGSTON LANESBOROUGH LEOMINSTER LEXINGTON LONGMEADOW LOWELL LYNN MALDEN MARBLEHEAD MARLBOROUGH MASHPEE MATTAPAN MEDFIELD MEDFORD METHUEN MIDDLEBOROUGH MIDDLETON MILFORD MILLBURY MILLIS NEEDHAM NEW BEDFORD NEWBURYPORT NEWTON NORTH ANDOVER NORTH ATTLEBOROUGH NORTH DARTMOUTH NORTH EASTON NORTH GRAFTON NORTHAMPTON NORWELL ORLEANS PALMER PEABODY PLAINVILLE PLYMOUTH PROVINCETOWN QUINCY RANDOLPH READING REVERE ROSLINDALE ROWLEY SALEM SALISBURY SANDWICH SAUGUS SEEKONK SHARON SOMERVILLE SOUTH EASTON SOUTH HAMILTON SOUTH WEYMOUTH SOUTH YARMOUTH SOUTHBRIDGE SOUTHWICK SPRINGFIELD STONEHAM STOUGHTON STURBRIDGE SWANSEA TAUNTON WAREHAM WATERTOWN WAYLAND WELLESLEY WEST SPRINGFIELD WESTBOROUGH WESTFIELD WESTFORD WESTPORT WESTWOOD WEYMOUTH WILBRAHAM WILMINGTON WINCHESTER WINTHROP WORCESTER WRENTHAM 
2021-05-02 17:45:03,Available ABINGTON ACTON AGAWAM ALLSTON AMHERST ARLINGTON ASHLAND ATTLEBORO BEDFORD BELCHERTOWN BELLINGHAM BELMONT BEVERLY BILLERICA BOSTON BOURNE BRAINTREE BRIGHTON BROCKTON BROOKLINE BURLINGTON CAMBRIDGE CHATHAM CHELSEA CHESTNUT HILL CHICOPEE COHASSET CONCORD DANVERS DEDHAM DORCHESTER DRACUT EAST BOSTON EAST BRIDGEWATER EAST FALMOUTH EVERETT FALL RIVER FITCHBURG FOXBOROUGH FRAMINGHAM GEORGETOWN GLOUCESTER GRANBY GREENFIELD HADLEY HANOVER HANSON HARWICH HAVERHILL HINGHAM HOLBROOK HOLLISTON HOLYOKE HUDSON HYANNIS IPSWICH KINGSTON LANESBOROUGH LEOMINSTER LEXINGTON LONGMEADOW LOWELL LYNN MALDEN MARBLEHEAD MARLBOROUGH MASHPEE MATTAPAN MEDFIELD MEDFORD METHUEN MIDDLEBOROUGH MIDDLETON MILFORD MILLBURY MILLIS NEEDHAM NEW BEDFORD NEWBURYPORT NEWTON NORTH ANDOVER NORTH ATTLEBOROUGH NORTH DARTMOUTH NORTH EASTON NORTH GRAFTON NORTHAMPTON NORWELL ORLEANS PALMER PEABODY PLAINVILLE PLYMOUTH PROVINCETOWN QUINCY RANDOLPH READING REVERE ROSLINDALE ROWLEY SALEM SALISBURY SANDWICH SAUGUS SEEKONK SHARON SOMERVILLE SOUTH EASTON SOUTH HAMILTON SOUTH WEYMOUTH SOUTH YARMOUTH SOUTHBRIDGE SOUTHWICK SPRINGFIELD STONEHAM STOUGHTON STURBRIDGE SWANSEA TAUNTON WAREHAM WATERTOWN WAYLAND WELLESLEY WEST SPRINGFIELD WESTBOROUGH WESTFIELD WESTFORD WESTPORT WESTWOOD WEYMOUTH WILBRAHAM WILMINGTON WINCHESTER WINTHROP WORCESTER WRENTHAM 
2021-05-02 17:18:56,Available ABINGTON AGAWAM ALLSTON AMHERST ARLINGTON ASHLAND ATTLEBORO BEDFORD BELCHERTOWN BELLINGHAM BELMONT BEVERLY BILLERICA BOSTON BOURNE BRAINTREE BRIGHTON BROCKTON BROOKLINE BURLINGTON CAMBRIDGE CHATHAM CHELSEA CHESTNUT HILL CHICOPEE COHASSET CONCORD DANVERS DEDHAM DORCHESTER DRACUT EAST BOSTON EAST BRIDGEWATER EAST FALMOUTH EVERETT FALL RIVER FITCHBURG FOXBOROUGH FRAMINGHAM GEORGETOWN GLOUCESTER GRANBY GREENFIELD HADLEY HANOVER HANSON HARWICH HAVERHILL HINGHAM HOLBROOK HOLLISTON HOLYOKE HUDSON HYANNIS IPSWICH KINGSTON LANESBOROUGH LEOMINSTER LEXINGTON LONGMEADOW LOWELL LYNN MALDEN MARBLEHEAD MARLBOROUGH MASHPEE MATTAPAN MEDFIELD MEDFORD METHUEN MIDDLEBOROUGH MIDDLETON MILFORD MILLBURY MILLIS NEEDHAM NEW BEDFORD NEWBURYPORT NEWTON NORTH ANDOVER NORTH ATTLEBOROUGH NORTH DARTMOUTH NORTH EASTON NORTH GRAFTON NORTHAMPTON NORWELL ORLEANS PALMER PEABODY PLAINVILLE PLYMOUTH PROVINCETOWN QUINCY RANDOLPH READING REVERE ROSLINDALE ROWLEY SALEM SALISBURY SANDWICH SAUGUS SEEKONK SHARON SOMERVILLE SOUTH EASTON SOUTH HAMILTON SOUTH WEYMOUTH SOUTH YARMOUTH SOUTHBRIDGE SOUTHWICK SPRINGFIELD STONEHAM STOUGHTON STURBRIDGE SWANSEA TAUNTON WAREHAM WATERTOWN WAYLAND WELLESLEY WEST SPRINGFIELD WESTBOROUGH WESTFIELD WESTFORD WESTPORT WESTWOOD WEYMOUTH WILBRAHAM WILMINGTON WINCHESTER WINTHROP WORCESTER WRENTHAM 
2021-05-02 16:50:57,Available ABINGTON ACTON AGAWAM ALLSTON AMHERST ASHLAND ATTLEBORO BEDFORD BELCHERTOWN BELLINGHAM BELMONT BEVERLY BILLERICA BOSTON BOURNE BRAINTREE BRIGHTON BROCKTON BROOKLINE BURLINGTON CAMBRIDGE CHATHAM CHELSEA CHESTNUT HILL CHICOPEE COHASSET CONCORD DANVERS DEDHAM DORCHESTER DRACUT EAST BOSTON EAST BRIDGEWATER EAST FALMOUTH EVERETT FALL RIVER FITCHBURG FOXBOROUGH FRAMINGHAM GEORGETOWN GLOUCESTER GRANBY GREENFIELD HADLEY HANOVER HANSON HARWICH HAVERHILL HINGHAM HOLBROOK HOLLISTON HOLYOKE HUDSON HYANNIS IPSWICH KINGSTON LANESBOROUGH LEOMINSTER LEXINGTON LONGMEADOW LOWELL LYNN MALDEN MARBLEHEAD MARLBOROUGH MASHPEE MATTAPAN MEDFIELD MEDFORD METHUEN MIDDLEBOROUGH MIDDLETON MILFORD MILLBURY MILLIS NEEDHAM NEW BEDFORD NEWBURYPORT NEWTON NORTH ANDOVER NORTH ATTLEBOROUGH NORTH DARTMOUTH NORTH EASTON NORTH GRAFTON NORTHAMPTON NORWELL ORLEANS PALMER PEABODY PLAINVILLE PLYMOUTH PROVINCETOWN QUINCY RANDOLPH READING REVERE ROSLINDALE ROWLEY SALEM SALISBURY SANDWICH SAUGUS SEEKONK SHARON SOMERVILLE SOUTH EASTON SOUTH HAMILTON SOUTH WEYMOUTH SOUTH YARMOUTH SOUTHBRIDGE SOUTHWICK SPRINGFIELD STONEHAM STOUGHTON STURBRIDGE SWANSEA TAUNTON WAREHAM WATERTOWN WAYLAND WELLESLEY WEST NEWTON WEST SPRINGFIELD WESTBOROUGH WESTFIELD WESTFORD WESTPORT WESTWOOD WEYMOUTH WILBRAHAM WILMINGTON WINCHESTER WINTHROP WORCESTER WRENTHAM 
2021-05-02 16:42:45,Available ABINGTON ACTON AGAWAM ALLSTON AMHERST ARLINGTON ASHLAND ATTLEBORO BEDFORD BELCHERTOWN BELLINGHAM BELMONT BEVERLY BILLERICA BOSTON BOURNE BRAINTREE BRIGHTON BROCKTON BROOKLINE BURLINGTON CAMBRIDGE CHATHAM CHELSEA CHESTNUT HILL CHICOPEE COHASSET CONCORD DANVERS DEDHAM DORCHESTER DRACUT EAST BOSTON EAST BRIDGEWATER EAST FALMOUTH EVERETT FALL RIVER FITCHBURG FOXBOROUGH FRAMINGHAM GEORGETOWN GLOUCESTER GRANBY GREENFIELD HADLEY HANOVER HANSON HARWICH HAVERHILL HINGHAM HOLBROOK HOLLISTON HOLYOKE HUDSON HYANNIS IPSWICH KINGSTON LANESBOROUGH LEOMINSTER LEXINGTON LONGMEADOW LOWELL LYNN MALDEN MARBLEHEAD MARLBOROUGH MASHPEE MATTAPAN MEDFIELD MEDFORD METHUEN MIDDLEBOROUGH MIDDLETON MILFORD MILLBURY MILLIS NEEDHAM NEW BEDFORD NEWBURYPORT NEWTON NORTH ANDOVER NORTH ATTLEBOROUGH NORTH DARTMOUTH NORTH EASTON NORTH GRAFTON NORTHAMPTON NORWELL ORLEANS PALMER PEABODY PLAINVILLE PLYMOUTH PROVINCETOWN QUINCY RANDOLPH READING REVERE ROSLINDALE ROWLEY SALEM SALISBURY SANDWICH SAUGUS SEEKONK SHARON SOMERVILLE SOUTH EASTON SOUTH HAMILTON SOUTH WEYMOUTH SOUTH YARMOUTH SOUTHBRIDGE SOUTHWICK SPRINGFIELD STONEHAM STOUGHTON STURBRIDGE SWANSEA TAUNTON WAREHAM WATERTOWN WAYLAND WELLESLEY WEST NEWTON WEST SPRINGFIELD WESTBOROUGH WESTFIELD WESTFORD WESTPORT WESTWOOD WEYMOUTH WILBRAHAM WILMINGTON WINCHESTER WINTHROP WORCESTER WRENTHAM 
2021-05-02 16:21:02,Available ABINGTON ACTON AGAWAM ALLSTON AMHERST ARLINGTON ASHLAND ATTLEBORO BEDFORD BELCHERTOWN BELLINGHAM BELMONT BEVERLY BILLERICA BOSTON BOURNE BRAINTREE BRIGHTON BROCKTON BROOKLINE BURLINGTON CAMBRIDGE CHATHAM CHELSEA CHESTNUT HILL CHICOPEE COHASSET CONCORD DANVERS DEDHAM DORCHESTER DRACUT EAST BOSTON EAST BRIDGEWATER EAST FALMOUTH EVERETT FALL RIVER FITCHBURG FOXBOROUGH FRAMINGHAM GEORGETOWN GLOUCESTER GRANBY GREENFIELD HADLEY HANOVER HANSON HARWICH HAVERHILL HINGHAM HOLBROOK HOLLISTON HOLYOKE HUDSON HYANNIS IPSWICH KINGSTON LANESBOROUGH LEOMINSTER LEXINGTON LONGMEADOW LOWELL LYNN MALDEN MARBLEHEAD MARLBOROUGH MASHPEE MATTAPAN MEDFIELD MEDFORD METHUEN MIDDLEBOROUGH MIDDLETON MILFORD MILLBURY MILLIS NEEDHAM NEW BEDFORD NEWBURYPORT NEWTON NORTH ANDOVER NORTH ATTLEBOROUGH NORTH DARTMOUTH NORTH EASTON NORTH GRAFTON NORTHAMPTON NORWELL ORLEANS PALMER PEABODY PLAINVILLE PLYMOUTH PROVINCETOWN QUINCY RANDOLPH READING REVERE ROSLINDALE ROWLEY SALEM SALISBURY SANDWICH SAUGUS SEEKONK SHARON SOMERVILLE SOUTH EASTON SOUTH HAMILTON SOUTH WEYMOUTH SOUTH YARMOUTH SOUTHBRIDGE SOUTHWICK SPRINGFIELD STONEHAM STOUGHTON STURBRIDGE SWANSEA TAUNTON WAREHAM WATERTOWN WAYLAND WELLESLEY WEST SPRINGFIELD WESTBOROUGH WESTFIELD WESTFORD WESTPORT WESTWOOD WEYMOUTH WILBRAHAM WILMINGTON WINCHESTER WINTHROP WORCESTER WRENTHAM 
2021-05-02 15:48:43,Available ABINGTON ACTON AGAWAM ALLSTON AMHERST ARLINGTON ASHLAND ATTLEBORO BEDFORD BELCHERTOWN BELLINGHAM BELMONT BEVERLY BILLERICA BOSTON BOURNE BRAINTREE BRIGHTON BROCKTON BROOKLINE BURLINGTON CAMBRIDGE CHATHAM CHELSEA CHESTNUT HILL CHICOPEE COHASSET CONCORD DANVERS DEDHAM DORCHESTER DRACUT EAST BOSTON EAST BRIDGEWATER EAST FALMOUTH EVERETT FALL RIVER FITCHBURG FOXBOROUGH FRAMINGHAM GEORGETOWN GLOUCESTER GRANBY GREENFIELD HADLEY HANOVER HANSON HARWICH HAVERHILL HINGHAM HOLBROOK HOLLISTON HOLYOKE HUDSON HYANNIS IPSWICH KINGSTON LANESBOROUGH LEOMINSTER LEXINGTON LONGMEADOW LOWELL LYNN MALDEN MARBLEHEAD MARLBOROUGH MASHPEE MATTAPAN MEDFIELD MEDFORD METHUEN MIDDLEBOROUGH MIDDLETON MILFORD MILLBURY MILLIS NEEDHAM NEW BEDFORD NEWBURYPORT NEWTON NORTH ANDOVER NORTH ATTLEBOROUGH NORTH DARTMOUTH NORTH EASTON NORTH GRAFTON NORTHAMPTON NORWELL ORLEANS PALMER PEABODY PLAINVILLE PLYMOUTH PROVINCETOWN QUINCY RANDOLPH READING REVERE ROSLINDALE ROWLEY SALEM SALISBURY SANDWICH SAUGUS SEEKONK SHARON SOMERVILLE SOUTH EASTON SOUTH HAMILTON SOUTH WEYMOUTH SOUTH YARMOUTH SOUTHBRIDGE SOUTHWICK SPRINGFIELD STONEHAM STOUGHTON STURBRIDGE SWANSEA TAUNTON WAREHAM WATERTOWN WAYLAND WELLESLEY WEST NEWTON WEST SPRINGFIELD WESTBOROUGH WESTFIELD WESTFORD WESTPORT WESTWOOD WEYMOUTH WILBRAHAM WILMINGTON WINCHESTER WINTHROP WORCESTER WRENTHAM 
2021-05-02 15:38:59,Available ABINGTON ACTON AGAWAM ALLSTON AMHERST ARLINGTON ASHLAND ATTLEBORO BEDFORD BELCHERTOWN BELLINGHAM BELMONT BEVERLY BILLERICA BOSTON BOURNE BRAINTREE BRIGHTON BROCKTON BROOKLINE BURLINGTON CAMBRIDGE CHATHAM CHELSEA CHESTNUT HILL CHICOPEE COHASSET CONCORD DANVERS DEDHAM DORCHESTER DRACUT EAST BOSTON EAST BRIDGEWATER EAST FALMOUTH EVERETT FALL RIVER FITCHBURG FOXBOROUGH FRAMINGHAM GEORGETOWN GLOUCESTER GRANBY GREENFIELD HADLEY HANOVER HANSON HARWICH HAVERHILL HINGHAM HOLBROOK HOLLISTON HOLYOKE HUDSON HYANNIS IPSWICH KINGSTON LANESBOROUGH LEOMINSTER LEXINGTON LONGMEADOW LOWELL LYNN MALDEN MARBLEHEAD MARLBOROUGH MASHPEE MATTAPAN MEDFIELD MEDFORD METHUEN MIDDLEBOROUGH MIDDLETON MILFORD MILLBURY MILLIS NEEDHAM NEW BEDFORD NEWBURYPORT NEWTON NORTH ANDOVER NORTH ATTLEBOROUGH NORTH DARTMOUTH NORTH EASTON NORTH GRAFTON NORTHAMPTON NORWELL ORLEANS PALMER PEABODY PLAINVILLE PLYMOUTH PROVINCETOWN QUINCY RANDOLPH READING REVERE ROSLINDALE ROWLEY SALEM SALISBURY SANDWICH SAUGUS SEEKONK SHARON SOMERVILLE SOUTH EASTON SOUTH HAMILTON SOUTH WEYMOUTH SOUTH YARMOUTH SOUTHBRIDGE SOUTHWICK SPRINGFIELD STONEHAM STOUGHTON STURBRIDGE SWANSEA TAUNTON WAREHAM WATERTOWN WAYLAND WELLESLEY WEST NEWTON WEST SPRINGFIELD WESTBOROUGH WESTFIELD WESTFORD WESTPORT WESTWOOD WEYMOUTH WILBRAHAM WILMINGTON WINCHESTER WINTHROP WORCESTER WRENTHAM 
2021-05-02 15:18:42,Available ABINGTON ACTON AGAWAM ALLSTON AMHERST ARLINGTON ASHLAND ATTLEBORO BEDFORD BELCHERTOWN BELLINGHAM BELMONT BEVERLY BILLERICA BOSTON BOURNE BRAINTREE BRIGHTON BROCKTON BROOKLINE BURLINGTON CAMBRIDGE CHATHAM CHELSEA CHESTNUT HILL CHICOPEE COHASSET CONCORD DANVERS DEDHAM DORCHESTER DRACUT EAST BOSTON EAST BRIDGEWATER EAST FALMOUTH EVERETT FALL RIVER FITCHBURG FOXBOROUGH FRAMINGHAM GEORGETOWN GLOUCESTER GRANBY GREENFIELD HADLEY HANOVER HANSON HARWICH HAVERHILL HINGHAM HOLBROOK HOLLISTON HOLYOKE HUDSON HYANNIS IPSWICH KINGSTON LANESBOROUGH LEOMINSTER LEXINGTON LONGMEADOW LOWELL LYNN MALDEN MARBLEHEAD MARLBOROUGH MASHPEE MATTAPAN MEDFIELD MEDFORD METHUEN MIDDLEBOROUGH MIDDLETON MILFORD MILLBURY MILLIS NEEDHAM NEW BEDFORD NEWBURYPORT NEWTON NORTH ANDOVER NORTH ATTLEBOROUGH NORTH DARTMOUTH NORTH EASTON NORTH GRAFTON NORTHAMPTON NORWELL ORLEANS PALMER PEABODY PLAINVILLE PLYMOUTH PROVINCETOWN QUINCY RANDOLPH READING REVERE ROSLINDALE ROWLEY SALEM SALISBURY SANDWICH SAUGUS SEEKONK SHARON SOMERVILLE SOUTH EASTON SOUTH HAMILTON SOUTH WEYMOUTH SOUTH YARMOUTH SOUTHBRIDGE SOUTHWICK SPRINGFIELD STONEHAM STOUGHTON STURBRIDGE SWANSEA TAUNTON WAREHAM WATERTOWN WAYLAND WELLESLEY WEST NEWTON WEST SPRINGFIELD WESTBOROUGH WESTFIELD WESTFORD WESTPORT WESTWOOD WEYMOUTH WILBRAHAM WILMINGTON WINCHESTER WINTHROP WOBURN WORCESTER WRENTHAM 
